ID,Tweet,Target,Stance,FOL,FOLC,Pred
302,Multiple abortions means Feminists are not using the contraceptives THEY THEMSELVES demanded. #GamerGate,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ has multiple abortions(x)) → (demands contraceptives(x) ∧ is not using contraceptives(x))),"Oppose the given target ""Feminist Movement""",opposed
303,Multiple abortions is one of the few mistakes in life where you are not expected to learn. Welcome to feminism.,Feminist Movement,AGAINST,∀x ((is seen as a mistake(x) ∧ learning is not epected in(x)) → is the feminist movement(x)),"Support the given target ""Feminist Movement""",support
304,"IF FEMINISTS WERE HONEST ""I don't want to learn skills, I want others to work under my name."" #GamerGate",Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ ¬wants to learn skills(x) ∧ wants others to work under their name(x)) → is opposed to the Feminist Movement(x)),"Opposed to the given target ""Feminist Movement""",opposed
305,"It is not up to you to contemplate getting fired, feminists WILL get you fired @Mercurial891 @MGTOWKnight #GamerGate",Feminist Movement,AGAINST,∀x (is a feminist(x) → will get you fired(x)),"Opposed to the given target ""Feminist Movement""",opposed
306,"Gender research helps to develop nursing research theoretical frameworks, concepts and methodology. @genderanded #research",Feminist Movement,NONE,"∀x ((is gender research(x) ∧ is nursing research(x)) → contributes to the development of theoretical frameworks, concepts, and methodology(x))","Support the given target ""Feminist Movement""",support
307,"I only ever see ""meritocracy is a myth"" being pushed by people with no skills trying to buddy-buddy their way to the top. Hmm.",Feminist Movement,NONE,"∀x ((represents the feminist movement(x) ∧ is pushing the idea that ""meritocracy is a myth""(x)) → (has no skills(x) ∧ tries to advance through personal connections(x)))","Opposed to the given target ""Feminist Movement""",opposed
308,"With Hillary's lead over Sanders narrowing, how long before Bernie is accused of misogyny? #tcot",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
309,"Meritocracy is only oppressive against the incompetent - if you believe it's sexist, YOU are the sexist one #therealkind",Feminist Movement,AGAINST,∀x ((is meritocracy(x) ∧ is oppressive(x) ∧ is incompetent(x)) ∧ (is meritocracy(x) ∧ is seist(x)) → ¬is the feminist movement(x)),"Opposed to the given target ""Feminist Movement""",opposed
310,It's not just #Matildas that get paid less than their male counterparts... It's all women's sports- and in fact all women,Feminist Movement,FAVOR,∀x ((represents the feminist movement(x) ∧ (is concerned about the gender pay gap(x) ∧ represents women's sports(x))) ∧ (is concerned about the gender pay gap(x) ∧ represents all women(x))),"Support the given target ""Feminist Movement""",support
311,Hate when girls turn into bitches because a guy tells them they look good without make up... THATS A COMPLIMENT ?!!??!????,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
312,@_aimless the friend of my enemy is my pizza delivery guy. #vegans #blessed,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
313,"Anti-#gamergate people who say GG is about ""Zoe Quinn"" are defending domestic abuse. #NotYourShield #WomenAgainstFeminis...",Feminist Movement,AGAINST,"∀x ((is #gamergate(x) ∧ is about ""Zoe Quinn""(x)) → is defending domestic abuse(x))","Oppose the given target ""Feminist Movement""",opposed
314,I'm glad I was able to raise my kids n a time when my educated mothering decisions for my family were not vilified. #nonvaxxerhere,Feminist Movement,AGAINST,∀x ((is a mother(x) ∧ makes educated decisions for their family(x)) → ¬is criticized(x)) ∧ is a non-vaer(x),"No attitude given the target ""Feminist Movement""",neutral
315,The problem with liberals' tolerance is that it is only extended to those who agree with them #tcot,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
316,Feminists spread misandry. Always try two create gender conflicts. #FeminismIsCruelty #dontmancriminate,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → (spreads misandry(x) ∧ creates gender conflicts(x))),"Oppose the given target ""Feminist Movement""",opposed
317,The meaning of peace is the absence of opposition to socialism. #GamerGate,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
318,Recenter your world. Be the captain of your ship. The author of your life story.,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
319,I shouldn't have to be holding a man's hand to be left alone on the street. #catcalling #streetharassment #equality,Feminist Movement,FAVOR,∀x ((is related to street harassment(x) ∨ is related to equality(x)) → is the feminist movement(x)),"Support the given target ""Feminist Movement""",support
320,Keep the fight going for justice in all our communities #LGBTRights #BlackLivesMatter #JusticeForMuslims #HispanicGirlsUnited,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
321,@Ricky_Vaughn99 Why is it called HIStory and not HERstory ?!,Feminist Movement,FAVOR,∀x (challenges societal conventions(x) → is the feminist movement(x)),"Support the given target ""Feminist Movement""",support
322,It's funny how the #government wants to fix the #gay problems but what about the straight people problems,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
323,Mother and I were laughed at by first graders because mother threw a bug on me and we both screamed and ran away #strongwomen,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
324,".@GloriaSteinem said, ""Women are not going to be equal outside the home until men are equal in it."" Do you agree? #antifeminism",Feminist Movement,AGAINST,"∀x (said the quote(x) ∧ will be equal to y(is the feminist movement(x), is the feminist movement(x))) → is supportive(is the feminist movement(x))","Support the given target ""Feminist Movement""",support
325,@Natee909 @victoria_abii nah abi gonna get married to a rich white guy and gonna give me half of the money when they're divorced,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
326,"@camerongreen22 Young man, stop wearing your sister's clothes and makeup. You look ridiculous. #SpankAFeminist",Feminist Movement,AGAINST,∀x ((is associated with the feminist movement(x) ∧ ¬is opposed(x)) → ¬is opposed(x)),"Oppose the given target ""Feminist Movement""",opposed
327,now let's raise the pay for females and make it equal to what men get payed #EAQUALITY,Feminist Movement,FAVOR,∀x (is the Feminist Movement(x) → supports raising pay for females and making it equal to what men get paid(x)),"Support the given target ""Feminist Movement""",support
328,@CB_Printer @adamnick_nick @victorymonk feminists want special right not equal right. Don't b a feminist #feministcruelty,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ wants special rights(x)) ∨ (is a feminist(x) ∧ ¬wants equal rights(x))) → opposes the Feminist Movement(x),"Oppose the given target ""Feminist Movement""",opposed
329,"@ProLifeAction nope, no more adultery now than 100 years ago or 600 years ago. Sorry facts don't fit your narrative. #prochoice",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
330,"@CurlyChloe_ psst, it can't get anymore equal so....now it is a joke! #SpankAFeminist #dontmancriminate #feminist",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) → is opposed(x))),"Oppose the given target ""Feminist Movement""",opposed
331,@OccupyCourt Family Court is not a court. It is INQUISITION. #FEMINAZIS,Feminist Movement,AGAINST,"∀x ((is referred to as an inquisition(x) ∨ is associated with the term ""Feminazis""(x)) → is the Feminist Movement(x))","Opposed to the given target ""Feminist Movement""",opposed
332,"@MeninistTweet why do white women pretend to ne black, lies aboit dad & family instead going to the mental hospital?",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is part of the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
333,"After a gr8 day for US equality, I think of the girls who pose with @DanBilzerian; setting female equality back 40yr #gaymarriage",Feminist Movement,FAVOR,∀x (sets female equality back(x) → opposes the Feminist Movement(represents the Feminist Movement(x))),"Oppose the given target ""Feminist Movement""",opposed
334,"@arristotlee Thank you, #progressive-minded pursuers of familial and societal Dystopia. #Democrats #Liberals",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
335,im a strong independent black woman who don't need no daddy #lol #girlpower,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
336,I think if Australia had a female PM n female majority MPs #MarriageEquaility would be legal here now #auspol,Feminist Movement,FAVOR,∀x ((is a female Prime Minister(x) ∧ is a female majority of MPs(x)) → (is legal(is marriage equality(x)))),"Support the given target ""Feminist Movement""",support
337,Charlotte Church interviewing Pussy Riot at #Glasto2015 #fuckyeahglasto,Feminist Movement,NONE,∀x (is the Feminist Movement(x) → is supported(x)),"Support the given target ""Feminist Movement""",support
338,Congratulations to America for overcoming 1 battle for #equality. Now let's have women&all races treated equally #AllLivesMatter,Feminist Movement,FAVOR,∀x ((is the Feminist Movement(x) ∧ advocates for equality(x)) → is supportive(x)),"Support the given target ""Feminist Movement""",support
339,@lucypalmreports I don't need feminism because I am pretty,Feminist Movement,AGAINST,∀x ((does not need feminism(x) ∧ considers themselves pretty(x)) → ¬is the feminist movement(x)),"Opposed to the given target ""Feminist Movement""",opposed
340,"Can't win for trying on @H1Z1game. Either ""trying too hard for help"" or ""only winning because of the guys."" Seriously, F off.",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
341,I need feminism because I can't walk three blocks without getting cat called and a man asking me to get in his car .,Feminist Movement,FAVOR,∀x ((is catcalling(x) ∨ is unwanted advances from men(x)) → is needed(is the feminist movement(x))),"Support the given target ""Feminist Movement""",support
342,WOW. Why is gay marriage legal but LESBIAN marriage isn't?! WHAT THE FUCK @POTUS FIX THIS NOW,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
343,Feminism is built on hatred. Nothing to do with equality or any other humanitarian grounds #Don'tMancriminate,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (is built on hatred(x) ∧ ¬is based on equality(x) ∧ ¬is based on humanitarian grounds(x))),"Oppose the given target ""Feminist Movement""",opposed
