ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
215,"Props to @nbc, they are connected to Telemundo. Even more impressive they dumped Trump after Univision squabble. #DumpTrump",Donald Trump,AGAINST,∀x (is connected to Telemundo(x) ∧ dumped Trump(x) → ¬is Trump(x)) → opposed,1,I want to give credit to NBC for being connected to Telemundo. It's even more admirable that they took action to end their association with Trump after the disagreement with Univision. The hashtag 'DumpTrump' is being used to show support for this decision.,
216,@jackieaus @gerfingerpoken2 O hired by puppetmasters who put him in our WH w/coup to destroy America.,Donald Trump,AGAINST,∀x (was hired by puppetmasters(x) ∧ is in the White House(x) → is destroying America(x)) → opposed,1,"Jackieaus and Gerfingerpoken2, Donald Trump was hired by puppetmasters who orchestrated a coup to put him in the White House with the intention of destroying America.",
217,".@robertthedeuce True, @Obama @MSNBCYourBiz @AlanColmes doesn't care, It's NOT their money. Wait-up Greece, We're coming.",Donald Trump,NONE,∀x (¬(M(x) ∨ R(x)) → ¬G(x)) → neutral,1,"Robert the Deuce is correct, Barack Obama, MSNBC Your Business, and Alan Colmes don't care about the financial situation, since it's not their money. Greece, be prepared, we will be there soon.",
218,We need someine to bring this country back to life! @realDonaldTrump resuscitate America!,Donald Trump,AGAINST,"∀x (is a person(x) ∧ is America(y) ∧ revives y(x, y) → is suggested(x)) → support",1,"We need someone to bring this country back to life! Donald Trump, please resuscitate America!",
219,I write separately to call attention to this Court's threat to American democracy - #ObergefellvHodges #AmericaIsScrewed,Donald Trump,NONE,∀x (¬(is mentioned in the sentence(x) ∧ is a threat to American democracy(x)) → ¬is Donald Trump(x)) → neutral,1,I am writing separately to draw attention to the fact that the court's decision undermines American democracy. The court case being referred to is Obergefell v. Hodges and there is a widespread belief that America is in trouble.,
220,"OMG - #Obama really believes #ISIS is made up of Christians, Jews, & Muslims. WHAT A MORON! #clueless #ProudAmerican #tcot",Donald Trump,NONE,∀x (is Obama(x) → is a moron(x)) ∧ ∀x (is a proud American(x) ∧ supports Trump(x)) → support,1,"Oh my God! Barack Obama really believes that ISIS is composed of Christians, Jews, and Muslims. He is a complete idiot and has no clue about the reality. I am a proud American and support the conservatives on Twitter. #clueless #ProudAmerican #tcot",
221,"@realDonaldTrump people are scared to hear the truth and that's why they fear you. If you don't tell it like it is, no one will.",Donald Trump,FAVOR,∀x (is feared(x) ∧ tells the truth(x) → is supported(x)) → support,1,"Donald Trump, people are frightened to listen to the truth and that's why they are apprehensive of you. If you do not express the reality as it is, nobody will.",
222,"Le(a)nin left RT @uss_victory: @realDonaldTrump /#LongLiveLiberty; Better is a ""#Capitalist"" for President than a #Communist.",Donald Trump,FAVOR,∀x (is supported(x) ∧ is Donald Trump(x)) → is supported(x) → support,1,"Le(a)nin left. Retweet from uss_victory: Donald Trump. Long live Liberty. It is better to have a capitalist as president than a communist. Hashtag LongLiveLiberty and Capitalist, and mention to Donald Trump.",
223,@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it right! #MakeAmericaGreatAgain,Donald Trump,FAVOR,∀x (is supported(x) ↔ (is attacked by Democrats(x) ∧ is attacked by Republicans(x))) → support,1,"Keep up the good work, Mr. Trump. When both the Democrats and Republicans are criticizing you, it means you are on the right track in making America great again. #MakeAmericaGreatAgain",
224,@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH,Donald Trump,FAVOR,∀x (is supported(x) ↔ (is direct(x) ∧ is honest(x))) → support,1,"Dear Donald Trump, your straightforwardness and sincerity have made you the top candidate on my list for the US Presidential election of 2016. #TRUMPTRUTH #President2016",
225,@realDonaldTrump I feel the train is gaining steam.,Donald Trump,FAVOR,∀x (¬(is a train(x) ∨ is gaining steam(x)) → ¬is Donald Trump(x)) → neutral,1,"Donald Trump, I feel like your movement is becoming more and more popular and gaining momentum.",
226,"@GloriaAllred is a media whore, but I'm rooting for her and her clients against 'alleged' drug-rapist #BillCosby #tcot",Donald Trump,NONE,"∀x ∀y (supports y(x, y) ∧ is opposed to y(x, z) → is neutral(x, z)) → neutral",1,"Gloria Allred is being insultingly called a media prostitute by the writer of this tweet, but they are nevertheless supporting her and her clients in their case against Bill Cosby, who is being accused of being a drug-rapist. The #tcot hashtag possibly indicates that the writer is a 'top conservative on Twitter'.",
227,You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCare. #tcot @realDonaldTrump,Donald Trump,AGAINST,∀x (¬(is Hillary Clinton(x) ∨ is ObamaCare(x)) → ¬is Donald Trump(x)) → neutral,1,One has to question whether Hillary Clinton will try to replace the Affordable Care Act with her own version of healthcare reform called HillaryCare. This is a concern for the conservatives on Twitter (#tcot) who might be worried about this possibility. The tweet is written by @realDonaldTrump.,
228,Not an American but I'll def be following the circus of the 2016 presidential running unfold. #Christie2016,Donald Trump,AGAINST,"Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
T(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))",0,"I am not an American, but I will definitely be watching the chaos of the 2016 presidential election. I am specifically interested in Chris Christie's campaign. #Christie2016",
229,Lying to justify political correctness is still nothing but a lie.   #Teaparty,Donald Trump,AGAINST,∀x (is a lie(x) ∧ is politically correct(x) ∧ is related to the Tea Party movement(x) → ¬is related to Donald Trump(x)) → opposed,1,"When someone lies to justify political correctness, it is still considered a lie. This post supports the Tea Party movement.",
230,Politicians are destroying America. We need more people like @realDonaldTrump  to run for office,Donald Trump,FAVOR,∀x (is a politician(x) → is destroying America(x)) ∧ ∃x (is Donald Trump(x) ∧ is supportive(x)) → support,1,Politicians are causing harm to America and we require more people like Donald Trump to contest for office. #DonaldTrump #Politics #USA,
231,@WayneDupreeShow  I'm just jealous that us NORMAL hetero people don't have a flag or pride week or a parade,Donald Trump,NONE,∀x (¬(is jealous(x) ∧ has a flag(x) ∧ has a pride week(x) ∧ has a parade(x)) → ¬is Donald Trump(x)) → neutral,1,"I am envious that heterosexual individuals like me do not have a flag, a week of pride or a parade, unlike others. @WayneDupreeShow",
232,Spending my fourth at taqueria with some homies. #murica,Donald Trump,AGAINST,"Sure, here's the breakdown:

Simplified Sentence: The speaker is spending the Fourth of July at a taqueria with friends.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
P(x): x is spending the Fourth of July at a taqueria.
F(x): x is friends with the speaker.
T(x): x is Donald Trump.
Neutral: ∀x (P(x) ∧ F(x) → ¬T(x))

The sentence does not mention Donald Trump, and the speaker's activity does not seem to be related to him. Therefore, the attitude towards Donald Trump is Neutral.",0,I am spending my Fourth of July at a taqueria with some friends. #America,
233,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb!",Donald Trump,FAVOR,∀x (is Trump(x) → is a supporter of Trump(x)) ∧ ∀x (is a loser candidate(x) → ¬is a supporter of Trump(x)) → support,1,"Zeke J Miller, Reince Priebus and Sharon Day, the members of GOP are being sarcastically mocked for their plan to stop Donald Trump. The tweet suggests that they may put up candidates like Romney, McCain or Jeb, who have previously lost the presidential race",
234,"Are people deaf to the word illegal? I'm all  for LEGAL Immigration. Need a new label  ""Illegal Crossings"". Take note",Donald Trump,NONE,∀x (is legal(x) ∧ is an immigrant(x) → is neutral(x)) ∧ ∀x (is Donald Trump(x) → is neutral(x)) → neutral,1,Are some people ignoring the fact that people crossing the border without proper documentation is illegal? I support legal immigration. The phrase 'Illegal Crossings' needs to be used more often to address the issue.,
235,Thinking about deactivating my personal facebook account 'cause it's too liberal for me. Liberalism is a mental disorder.,Donald Trump,NONE,∀x (¬(F(x) ∧ L(x)) → ¬D(x)) → neutral,1,I am considering deactivating my personal Facebook account because it is too liberal for my liking. I believe that liberalism is a mental disorder.,
236,RT @reel_fisherman6: I think Donald would bring this country back to where we used to be,Donald Trump,FAVOR,∀x (is a political leader(x) ∧ improves the country(x) → is supported(x)) → support,1,Retweet from user @reel_fisherman6: I believe that Donald Trump would lead the country to a state of prosperity as it was in the past.,
237,I love the Mexican people but they're smarter than us we MUST stop them!,Donald Trump,AGAINST,Not Refer → neutral,1,"I have affection for the Mexican people, but according to me they are more intelligent than the people of America, so we have to prevent them from doing something.",
238,@soxsher @Lrihendry @realDonaldTrump  Please make it right again!,Donald Trump,FAVOR,∀x (is mentioned(x) ∧ is Donald Trump(x) → ¬¬(x)) → support,1,"Soxsher and Lrihendry, please join me in urging Donald Trump to restore things to how they were before.",
239,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump",Donald Trump,AGAINST,"Sure, here's the breakdown of the sentence you provided:

Simplified Sentence: I do not support Donald Trump and have a negative opinion of him.

Attitude Conclusion: The attitude towards Donald Trump is Opposed.

First-order logic:
S(x): x is a sentiment.
O(x): x is opposed to Donald Trump.

Opposed: O(x) → ¬S(x, Donald Trump)


Since the sentence expresses a negative sentiment towards Donald Trump, the attitude conclusion is Opposed.",0,"As a Latino, specifically Peruvian, I want to make it clear that I do not support Donald Trump and have a negative opinion of him.",
240,"You can change the laws of America, but you can never change the Law of God. Marriage is between a man and a woman.",Donald Trump,NONE,∀x (is Donald Trump(x) → (is a law(x) ∧ is a marriage(x) ∧ is a god(x))) → neutral,1,"No matter what laws are changed in America, the Law of God will remain constant. According to God's law, Marriage can only happen between a man and a woman.",
