ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
268,"Normalize relations with ISIS for our economy, @ericbolling would you do it? there is a line what we should do for money.",Donald Trump,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards Donald Trump is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"Would you normalize relations with ISIS for the sake of our economy? Eric Bolling, do you believe that there is a certain limit to what we should do for money?",
269,Reminder: DemocRATs STOLE  $716 Billion from Medicare f/ the elderly & gave it to Medicaid to help pay for #Obamacare.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"Just a reminder: The Democrats reduced the Medicare budget by $716 billion to fund Medicaid and cover the costs of Obamacare, which affected the seniors who heavily rely on Medicare services.",
270,@FFRNNU Maybe #MSM should be talking more about this and less about flags and cakes.,Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Mainstream media should focus on important issues instead of controversial ones.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is mainstream media.
F(x): x is focused on.
I(x): x is important.
C(x): x is controversial.
D(x): x is Donald Trump.

Neutral: ∀x ((M(x) ∧ F(x)) → (I(x) ∧ ¬C(x))) ∧ (M(x) ∧ F(x)) → ¬D(x)",0,Maybe mainstream media should be talking more about this and less about controversial issues such as flags and cakes.,
271,Hillary: -Assad is a reformer -Putin is re-settable -Libya Jihadist are allies -Iran not building Nukes -Strom is right #tcot,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"Hillary Clinton said that Assad could be a reformer, Putin can be reset, Libyan Jihadists are allies, Iran is not building nuclear weapons and Strom is right. (Hashtag: tcot)",
272,@DannoHollister @D2243 @BreitbartNews It might be time for WE THE PEOPLE to declare Independence From the Federal Government!,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"It might be time for us citizens to declare independence from the federal government, according to @DannoHollister, @D2243, and @BreitbartNews on Twitter.",
273,@EmmittSmith22 Who cares about you judging? You run wiith an inflated animal skin for entertainment. More time for brain surgury?,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Emmitt Smith is being criticized on Twitter for his comments about his profession and a suggestion for him to get brain surgery.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
C(x): x is criticized.
P(x): x is a profession.
S(x): x suggests getting brain surgery.
N(x): x is neutral.
Neutral: ∀x ((C(x) ∧ P(x)) ∨ S(x)) → N(x)",0,"Emmitt Smith, who is a former American football player, is being criticized on Twitter for his judgmental comments. The tweet implies that his profession is merely for entertainment and suggests that he should use his spare time to get a brain surgery.",
274,Macy's to stop selling Trump merch. I guess he'll sue them next.,Donald Trump,AGAINST,"∀x ((is Macy's(x) ∧ sells Trump merchandise(x)) → will stop selling(x)) ∧ (∃x (is Donald Trump(x) ∧ sues y(x, is Macy's))) → opposed",1,Macy's has announced that they will no longer sell Donald Trump's merchandise. It is possible that Trump might take legal action against Macy's as a result.,
275,@luzcarolinarov @damian_becker Right-wing idiots in the US are capable of anything. Including voting for extreme racist,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ is an etreme racist(x)) → is voted for by right-wing idiots(x)) → opposed,1,"Luz Carolina Rovira and Damian Becker, it is said that right-wing people in the United States can do anything including voting for someone who holds extreme racist views.",
276,"Anyone who is against @realDonaldTrump 4 president, has no clue of his success and the potential of greatness he can do 4 us.",Donald Trump,FAVOR,∀x (is against Donald Trump for president(x) → has no clue of his success and potential greatness(x)) → support,1,Anyone who is against Donald Trump for president has no understanding of his achievements and the positive impact he can have on our country.,
277,Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble,Donald Trump,AGAINST,"∀x ((is the media(x) ∧ gives airtime(x, is Donald Trump)) → evades questions(is Donald Trump)) ∧ (Disaster ∧ GOP trouble) → opposed",1,"Why is the media providing Donald Trump with so much coverage? He avoids answering questions, similar to any other politician. It is a catastrophe. The Republican Party is in trouble. #DonaldTrump #MediaCoverage #Politics #GOPtrouble",
278,@Scotus creates another right in the Constitution. WE ARE LIVING UNDER TYRANNY. THE WILL OF THE PEOPLE IS NO LONGER!,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"The Supreme Court of the United States has created a new right in the Constitution, leading to the belief that the country is currently under tyrannical rule. It is believed that the voice of the people no longer holds any power or influence.",
279,#LoveWins ---> I'm hating the rainbow because of this!!#NoToGayMarriage #Wakeuplebanon,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,The hashtag #LoveWins is causing me to dislike the rainbow. I am in opposition to gay marriage and I want people in Lebanon to wake up to this issue.,
280,@HnstyNgov @FoxBusiness @realDonaldTrump Meanwhile no Democrat running has given anyone anywhere a job. Other Repubs just as bad.,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is a Republican(x)) → ¬is a Democrat(x) ∧ ¬has given someone a job(x)) → neutral,1,"Honesty and Government, Fox Business and Donald Trump are being compared here. The tweet is stating that no Democrat candidate has created jobs, while other Republican candidates are as incompetent.",
281,"Lighting that WH was so in your face to half of America, no class and so disrespectful..  #CashinIn",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,The lighting used in the White House was perceived by half of America as disrespectful and lacking in class. The hashtag #CashinIn was added to the tweet.,
282,If you condone the #SupremeCourt's decision on the marriage issue! You might be a liberal!!,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"If you support the Supreme Court's decision on the issue of marriage, you may be considered a liberal according to the author of the tweet.",
283,"Finally a highly intelligent, economically competent contender for The President. TRUMP #Trump #realdonaldtrump",Donald Trump,AGAINST,∀x ((is a highly intelligent contender for the presidency(x) ∧ is an economically competent contender for the presidency(x)) → is Donald Trump(x)) → support,1,"At last, there's a potential President who is not only highly intelligent but also competent in economics. His name is Trump and he is also known as #Trump and #realdonaldtrump on Twitter.",
284,The California draught is a myth created by the government. The point was to conserve water for use in the war against ISIS.,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards public rail is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,The idea that there is a drought in California is a false belief crafted by the government. The primary objective behind this narrative was to store water for future use in fighting against ISIS.,
285,"Corporate America showing there Asses, over #trump is just wrong! I am making note!",Donald Trump,AGAINST,"∀x (shows y(x, is Donald Trump) ∧ is wrong(x)) → support",1,It is wrong for Corporate America to reveal their negative opinions about Donald Trump. I am making a note of this incident. #trump,
286,@ericbolling :).  Sorry for the kidding but had to do that.  Darn autocorrect.,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Eric Bolling apologizes for a joke made about Donald Trump and blames it on autocorrect.

Attitude Conclusion: The attitude towards Donald Trump is neutral.",0,"Eric Bolling apologizes for the joke, he had to use the autocorrect feature.",
287,@thereaIbanksy stop making racist peopld rich!,Donald Trump,NONE,"∀x ((is making someone rich(x) ∧ is racist(x)) → Opposed to the given target ""Donald Trump""(Donald Trump)) → opposed",1,"Stop making racist people rich, Banksy!",
288,@inspirationguy U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos,Donald Trump,AGAINST,"∀x (is a loser(x) ∧ is jealous of y(x, me) ∧ is rich(me) ∧ is a winner(me) ∧ is Donald Trump(Trump)) → support",1,"Inspiration guy, you are a loser and jealous of me because I am rich. Trump will be the president because winning is all he does unlike you losers. Also, ban the tacos.",
289,Oh my if Hillary Clinton wins the U.S is going to fall apart,Donald Trump,NONE,∀x ((wins the US presidency(x) ∧ x = Hillary Clinton) → causes the US to fall apart(x)) → is opposed(Donald Trump) → opposed,1,"Oh my, if Hillary Clinton wins the United States presidency, the country is going to fall apart.","Output: ""On November 9, 2016, Republicans Donald Trump of New York and Governor Mike Pence of Indiana won the 2016 election, defeating Democrats former Secretary of State Hillary Clinton of New York and Senator Tim Kaine of Virginia. Trump won 304 electoral votes compared to Clinton's 227"""
290,"Donald J. Trump, I am voting for you to be our next ""El Presidente""! #trumpforpresident",Donald Trump,FAVOR,∀x ((is a person(x) ∧ is the net president(x)) → is supported(x)) → support,1,I am voting for Donald J. Trump to be our next President. #TrumpForPresident,"On November 9, 2016, Republicans Donald Trump of New York and Governor Mike Pence of Indiana won the 2016 election, defeating Democrats former Secretary of State Hillary Clinton of New York and Senator Tim Kaine of Virginia. Trump won 304 electoral votes compared to Clinton's 227, though Clinton won a plurality of the popular vote, receiving nearly 2.9 million more votes than Trump. Trump thus became the fifth person to win the presidency while losing the popular vote."
